trip_id,employee_id,dept,origin,destination,booking_date,travel_date,airline,fare,hotel_name,hotel_city,hotel_rate,is_preferred_airline,is_preferred_hotel,policy_route_cap
1337,EMP0120,HR,BLR,MAA,2026-02-11,2026-02-18,Air India,6887,OYO,MAA,5441,True,False,7000
1338,EMP0048,HR,DEL,BLR,2025-12-23,2025-12-26,Air India,7564,Treebo,BLR,5200,True,False,9000
1339,EMP0020,Engineering,BLR,MAA,2025-10-07,2025-10-21,IndiGo,6842,Lemon Tree,MAA,7337,True,False,7000
1340,EMP0027,HR,BLR,MAA,2025-10-26,2025-11-02,IndiGo,5671,Taj,MAA,6123,True,True,7000
1341,EMP0016,Finance,BOM,DEL,2026-01-05,2026-01-13,IndiGo,7981,OYO,DEL,7513,True,False,8500
1342,EMP0076,Finance,BLR,MAA,2025-12-24,2026-01-07,IndiGo,7304,OYO,MAA,4580,True,False,7000
1343,EMP0103,Finance,MAA,BLR,2026-01-20,2026-01-27,SpiceJet,6543,OYO,BLR,10407,False,False,7000
1344,EMP0063,Sales,DEL,BLR,2025-11-22,2025-11-22,IndiGo,11710,ITC,BLR,7724,True,True,9000
1345,EMP0044,Engineering,MAA,BLR,2025-12-13,2025-12-20,Vistara,6447,Marriott,BLR,7696,True,True,7000
1346,EMP0053,Sales,BLR,DEL,2026-01-15,2026-01-16,Akasa Air,12579,OYO,DEL,8553,False,False,9000
1347,EMP0073,Finance,MAA,BLR,2025-12-29,2026-01-12,IndiGo,6539,Marriott,BLR,10714,True,True,7000
1348,EMP0110,Engineering,BLR,DEL,2025-11-25,2025-11-27,SpiceJet,14594,Taj,DEL,8653,False,True,9000
1349,EMP0104,Engineering,DEL,BLR,2025-10-24,2025-10-26,Air India,9818,ITC,BLR,5873,True,True,9000
1350,EMP0104,Sales,BLR,DEL,2025-11-10,2025-11-11,Air India,15097,OYO,DEL,7568,True,False,9000
1351,EMP0089,Marketing,BLR,MAA,2025-12-22,2025-12-29,SpiceJet,4993,Lemon Tree,MAA,11134,False,False,7000
1352,EMP0086,Marketing,DEL,BLR,2025-12-10,2025-12-11,Air India,7190,Taj,BLR,5609,True,True,9000
1353,EMP0070,Marketing,MAA,BLR,2025-11-13,2025-11-23,IndiGo,5419,OYO,BLR,8686,True,False,7000
1354,EMP0039,Engineering,BLR,MAA,2026-01-08,2026-01-18,IndiGo,5067,Marriott,MAA,4923,True,True,7000
1355,EMP0035,HR,MAA,BLR,2025-10-12,2025-10-22,Air India,7478,Marriott,BLR,7717,True,True,7000
1356,EMP0062,Engineering,BLR,DEL,2025-11-09,2025-11-12,Akasa Air,8557,OYO,DEL,6468,False,False,9000
1357,EMP0111,Sales,DEL,BLR,2025-12-25,2025-12-25,Akasa Air,9533,ITC,BLR,6963,False,True,9000
1358,EMP0106,Marketing,DEL,BLR,2025-10-25,2025-10-28,IndiGo,11245,Marriott,BLR,7061,True,True,9000
1359,EMP0078,Engineering,BLR,MAA,2026-02-07,2026-02-14,SpiceJet,7558,Treebo,MAA,8750,False,False,7000
1360,EMP0021,Engineering,MAA,BLR,2025-12-16,2025-12-26,SpiceJet,6803,Taj,BLR,4695,False,True,7000
1361,EMP0100,Engineering,BLR,MAA,2025-10-16,2025-10-26,Vistara,5686,Lemon Tree,MAA,7415,True,False,7000
1362,EMP0042,Marketing,DEL,BLR,2025-12-22,2025-12-25,SpiceJet,8422,OYO,BLR,10567,False,False,9000
1363,EMP0018,Finance,BOM,DEL,2025-10-24,2025-11-01,Vistara,7707,Treebo,DEL,7204,True,False,8500
1364,EMP0112,Marketing,MAA,BLR,2025-12-18,2025-12-25,Vistara,7440,Marriott,BLR,6855,True,True,7000
1365,EMP0025,Marketing,MAA,BLR,2026-01-05,2026-01-15,Vistara,6573,Marriott,BLR,5542,True,True,7000
1366,EMP0114,Engineering,BLR,MAA,2025-11-20,2025-11-27,Vistara,6419,OYO,MAA,12968,True,False,7000
1367,EMP0113,Marketing,BLR,MAA,2025-11-14,2025-11-21,Akasa Air,7225,OYO,MAA,8978,False,False,7000
1368,EMP0092,Marketing,MAA,BLR,2025-12-04,2025-12-18,Vistara,6314,ITC,BLR,7084,True,True,7000
1369,EMP0051,Sales,BLR,DEL,2025-11-12,2025-11-14,SpiceJet,12228,Lemon Tree,DEL,11643,False,False,9000
1370,EMP0055,Finance,MAA,BLR,2025-10-24,2025-11-03,SpiceJet,6496,Lemon Tree,BLR,5545,False,False,7000
1371,EMP0069,Marketing,BLR,BOM,2026-01-27,2026-01-29,SpiceJet,8344,ITC,BOM,6270,False,True,8000
1372,EMP0031,Engineering,BLR,BOM,2026-01-02,2026-01-08,Akasa Air,8290,Marriott,BOM,8535,False,True,8000
1373,EMP0098,Engineering,BLR,BOM,2026-01-24,2026-02-01,Air India,7572,Treebo,BOM,5559,True,False,8000
1374,EMP0035,Finance,BLR,DEL,2025-11-01,2025-11-02,SpiceJet,9199,ITC,DEL,5805,False,True,9000
1375,EMP0001,Engineering,BLR,MAA,2025-11-19,2025-11-29,Akasa Air,7278,Treebo,MAA,8595,False,False,7000
1376,EMP0057,Engineering,BLR,MAA,2026-02-01,2026-02-11,Akasa Air,4964,Lemon Tree,MAA,7182,False,False,7000
1377,EMP0102,HR,BOM,DEL,2025-11-29,2025-12-01,SpiceJet,10870,Treebo,DEL,10681,False,False,8500
1378,EMP0088,Finance,BLR,BOM,2026-01-21,2026-01-29,Air India,6605,ITC,BOM,6037,True,True,8000
1379,EMP0116,Engineering,DEL,BLR,2026-01-02,2026-01-05,IndiGo,9666,OYO,BLR,5143,True,False,9000
1380,EMP0050,HR,BOM,DEL,2025-11-28,2025-12-06,IndiGo,7433,Lemon Tree,DEL,7674,True,False,8500
1381,EMP0030,Marketing,BOM,DEL,2026-02-08,2026-02-14,SpiceJet,6523,ITC,DEL,8236,False,True,8500
1382,EMP0104,Engineering,BLR,DEL,2025-12-06,2025-12-08,IndiGo,11283,ITC,DEL,4410,True,True,9000
1383,EMP0068,Marketing,DEL,BLR,2025-11-07,2025-11-09,Air India,10039,Lemon Tree,BLR,10054,True,False,9000
1384,EMP0080,Sales,MAA,BLR,2025-12-29,2026-01-12,Air India,6434,Marriott,BLR,5375,True,True,7000
1385,EMP0104,Engineering,MAA,BLR,2026-01-13,2026-01-20,IndiGo,5653,Taj,BLR,11210,True,True,7000
1386,EMP0098,Marketing,BLR,MAA,2025-11-05,2025-11-12,Akasa Air,7102,ITC,MAA,6230,False,True,7000
1387,EMP0003,HR,MAA,BLR,2026-02-05,2026-02-12,SpiceJet,5367,ITC,BLR,5083,False,True,7000
1388,EMP0078,Marketing,MAA,BLR,2026-01-19,2026-01-29,SpiceJet,6173,ITC,BLR,8336,False,True,7000
1389,EMP0006,Sales,DEL,BLR,2025-11-07,2025-11-07,Vistara,10230,Lemon Tree,BLR,9890,True,False,9000
1390,EMP0068,Finance,BLR,MAA,2026-02-04,2026-02-18,Vistara,6516,Treebo,MAA,8969,True,False,7000
1391,EMP0053,Engineering,MAA,BLR,2026-01-28,2026-02-07,Air India,5479,Taj,BLR,7010,True,True,7000
1392,EMP0015,HR,DEL,BLR,2025-12-05,2025-12-08,Vistara,6385,Marriott,BLR,4131,True,True,9000
1393,EMP0100,Engineering,DEL,BLR,2026-02-07,2026-02-08,Vistara,7933,Lemon Tree,BLR,8172,True,False,9000
1394,EMP0092,Finance,BOM,DEL,2026-02-06,2026-02-10,SpiceJet,9495,ITC,DEL,4829,False,True,8500
1395,EMP0007,Marketing,DEL,BLR,2026-02-11,2026-02-14,SpiceJet,8453,Taj,BLR,8198,False,True,9000
1396,EMP0006,Finance,BLR,DEL,2025-12-03,2025-12-05,Air India,11059,Marriott,DEL,5195,True,True,9000
1397,EMP0072,Marketing,BLR,DEL,2025-10-23,2025-10-24,Akasa Air,7798,Marriott,DEL,7770,False,True,9000
1398,EMP0042,Marketing,BOM,DEL,2025-10-25,2025-10-27,SpiceJet,9310,Lemon Tree,DEL,10344,False,False,8500
1399,EMP0009,Engineering,DEL,BLR,2025-11-29,2025-12-02,Vistara,6811,ITC,BLR,4763,True,True,9000
1400,EMP0036,Finance,BLR,BOM,2025-10-24,2025-10-26,Vistara,10021,Taj,BOM,7420,True,True,8000
1401,EMP0114,Engineering,DEL,BLR,2025-12-28,2025-12-30,Air India,14121,Taj,BLR,4541,True,True,9000
1402,EMP0118,Engineering,BLR,MAA,2025-12-16,2025-12-23,IndiGo,6186,OYO,MAA,8846,True,False,7000
1403,EMP0034,HR,MAA,BLR,2025-12-16,2025-12-30,Vistara,6761,OYO,BLR,10208,True,False,7000
1404,EMP0077,Engineering,BLR,BOM,2026-01-31,2026-02-02,SpiceJet,8942,Lemon Tree,BOM,7427,False,False,8000
1405,EMP0103,Marketing,BLR,DEL,2026-02-02,2026-02-03,Akasa Air,10887,ITC,DEL,7803,False,True,9000
1406,EMP0119,Sales,BLR,MAA,2025-12-15,2025-12-29,Vistara,6979,Lemon Tree,MAA,7315,True,False,7000
1407,EMP0080,Finance,BLR,MAA,2025-10-19,2025-10-29,IndiGo,6036,Lemon Tree,MAA,12505,True,False,7000
1408,EMP0016,Marketing,BLR,BOM,2025-12-14,2025-12-22,SpiceJet,6284,Treebo,BOM,6435,False,False,8000
1409,EMP0022,Marketing,BLR,BOM,2025-12-30,2026-01-05,Akasa Air,9300,Lemon Tree,BOM,4252,False,False,8000
1410,EMP0115,Sales,BLR,MAA,2026-01-04,2026-01-11,IndiGo,7203,Taj,MAA,7004,True,True,7000
1411,EMP0118,Marketing,BLR,MAA,2025-12-26,2026-01-02,IndiGo,7400,ITC,MAA,4319,True,True,7000
1412,EMP0011,Sales,MAA,BLR,2025-10-14,2025-10-21,Air India,7207,Lemon Tree,BLR,7290,True,False,7000
1413,EMP0068,Sales,MAA,BLR,2025-11-19,2025-11-26,IndiGo,6597,Lemon Tree,BLR,8453,True,False,7000
1414,EMP0089,Marketing,BLR,DEL,2025-12-08,2025-12-10,Air India,9887,OYO,DEL,7083,True,False,9000
1415,EMP0052,Finance,BLR,BOM,2026-01-24,2026-01-30,Vistara,7204,ITC,BOM,6800,True,True,8000
1416,EMP0019,Sales,DEL,BLR,2025-11-05,2025-11-06,IndiGo,11852,Marriott,BLR,7945,True,True,9000
1417,EMP0016,HR,BLR,MAA,2025-12-25,2026-01-04,Air India,6737,Lemon Tree,MAA,9209,True,False,7000
1418,EMP0110,Marketing,DEL,BLR,2025-11-10,2025-11-13,SpiceJet,9779,OYO,BLR,7546,False,False,9000
1419,EMP0096,Finance,BLR,MAA,2025-11-16,2025-11-30,Air India,7333,Taj,MAA,6052,True,True,7000
1420,EMP0063,Marketing,BLR,BOM,2025-10-22,2025-10-26,Air India,7532,Treebo,BOM,6879,True,False,8000
1421,EMP0099,Sales,BLR,MAA,2025-11-22,2025-12-06,Vistara,7112,Treebo,MAA,12067,True,False,7000
1422,EMP0110,HR,BOM,DEL,2025-12-19,2025-12-27,Akasa Air,8032,Treebo,DEL,9309,False,False,8500
1423,EMP0006,Finance,BLR,MAA,2025-12-21,2026-01-04,Vistara,7691,Treebo,MAA,6961,True,False,7000
1424,EMP0081,Sales,DEL,BLR,2026-02-01,2026-02-04,SpiceJet,8358,Treebo,BLR,9431,False,False,9000
1425,EMP0115,Sales,BLR,BOM,2026-01-08,2026-01-14,SpiceJet,5613,Marriott,BOM,5816,False,True,8000
1426,EMP0058,Engineering,DEL,BLR,2025-10-18,2025-10-21,IndiGo,9188,Taj,BLR,8477,True,True,9000
1427,EMP0003,HR,BLR,MAA,2026-01-16,2026-01-30,Vistara,6757,Treebo,MAA,9312,True,False,7000
1428,EMP0037,Sales,BLR,BOM,2026-02-08,2026-02-16,Akasa Air,6651,OYO,BOM,5664,False,False,8000
1429,EMP0043,Engineering,DEL,BLR,2025-10-23,2025-10-23,Air India,10277,OYO,BLR,6867,True,False,9000
1430,EMP0027,Engineering,BOM,DEL,2025-10-27,2025-11-02,Vistara,8301,Treebo,DEL,5987,True,False,8500
1431,EMP0110,Sales,BLR,BOM,2025-10-23,2025-10-29,Air India,8047,Taj,BOM,8099,True,True,8000
1432,EMP0100,HR,DEL,BLR,2025-12-25,2025-12-25,SpiceJet,11368,OYO,BLR,5256,False,False,9000
1433,EMP0025,HR,BOM,DEL,2026-01-19,2026-01-21,Akasa Air,10709,Taj,DEL,8276,False,True,8500
1434,EMP0069,Engineering,DEL,BLR,2026-02-14,2026-02-16,IndiGo,12538,Marriott,BLR,8197,True,True,9000
1435,EMP0052,Engineering,BLR,BOM,2025-11-06,2025-11-14,Akasa Air,7831,OYO,BOM,7323,False,False,8000
1436,EMP0100,Finance,MAA,BLR,2026-01-17,2026-01-27,SpiceJet,6699,Marriott,BLR,5456,False,True,7000
1437,EMP0074,Marketing,BLR,DEL,2026-01-12,2026-01-14,Vistara,9919,Lemon Tree,DEL,7995,True,False,9000
1438,EMP0077,HR,MAA,BLR,2026-01-20,2026-01-27,Akasa Air,6225,ITC,BLR,8518,False,True,7000
1439,EMP0044,Sales,MAA,BLR,2026-01-25,2026-02-01,Vistara,5773,ITC,BLR,7888,True,True,7000
1440,EMP0039,Engineering,BLR,MAA,2025-11-13,2025-11-23,Air India,5851,Marriott,MAA,4609,True,True,7000
1441,EMP0047,Sales,DEL,BLR,2025-11-27,2025-11-29,SpiceJet,7580,Taj,BLR,4762,False,True,9000
1442,EMP0120,HR,MAA,BLR,2025-12-29,2026-01-05,Vistara,5166,Taj,BLR,6734,True,True,7000
1443,EMP0016,Engineering,MAA,BLR,2025-11-03,2025-11-17,IndiGo,5037,ITC,BLR,8507,True,True,7000
1444,EMP0117,Sales,BLR,MAA,2025-12-16,2025-12-30,Akasa Air,7437,Marriott,MAA,4822,False,True,7000
1445,EMP0097,Sales,BOM,DEL,2026-02-07,2026-02-15,IndiGo,7083,OYO,DEL,5226,True,False,8500
1446,EMP0076,Sales,BLR,DEL,2026-02-09,2026-02-12,IndiGo,9214,Lemon Tree,DEL,5261,True,False,9000
1447,EMP0072,Engineering,BLR,DEL,2025-12-01,2025-12-02,Air India,15888,OYO,DEL,8366,True,False,9000
1448,EMP0022,HR,BLR,BOM,2025-12-10,2025-12-12,Akasa Air,9820,Marriott,BOM,8035,False,True,8000
1449,EMP0008,Finance,BLR,BOM,2025-12-30,2026-01-07,Air India,8463,Treebo,BOM,9384,True,False,8000
1450,EMP0032,HR,BLR,DEL,2026-01-16,2026-01-19,Vistara,9521,OYO,DEL,9345,True,False,9000
1451,EMP0017,HR,BLR,BOM,2026-01-31,2026-02-02,Air India,9208,ITC,BOM,4381,True,True,8000
1452,EMP0088,Finance,BLR,BOM,2025-11-11,2025-11-17,IndiGo,5609,Treebo,BOM,7551,True,False,8000
1453,EMP0027,Finance,BLR,BOM,2025-11-06,2025-11-08,Vistara,10591,Marriott,BOM,6253,True,True,8000
1454,EMP0026,Engineering,BLR,BOM,2025-12-03,2025-12-09,Air India,8345,OYO,BOM,9188,True,False,8000
1455,EMP0007,Marketing,BLR,DEL,2025-12-12,2025-12-15,Air India,9113,Taj,DEL,7758,True,True,9000
1456,EMP0027,Finance,BLR,DEL,2026-02-08,2026-02-10,Air India,11276,Marriott,DEL,11142,True,True,9000
1457,EMP0039,Engineering,DEL,BLR,2025-11-13,2025-11-15,SpiceJet,9045,Lemon Tree,BLR,5119,False,False,9000
1458,EMP0063,Finance,BLR,BOM,2025-12-26,2025-12-30,IndiGo,7907,Marriott,BOM,4809,True,True,8000
1459,EMP0085,HR,BOM,DEL,2026-01-16,2026-01-24,IndiGo,7878,Taj,DEL,5976,True,True,8500
1460,EMP0033,Engineering,BLR,MAA,2026-02-03,2026-02-17,Akasa Air,7137,Treebo,MAA,6533,False,False,7000
1461,EMP0001,Engineering,BLR,DEL,2025-11-28,2025-12-01,Akasa Air,6305,Marriott,DEL,4888,False,True,9000
1462,EMP0093,Finance,BOM,DEL,2026-01-12,2026-01-18,Akasa Air,8088,ITC,DEL,8928,False,True,8500
1463,EMP0046,Sales,DEL,BLR,2025-12-19,2025-12-20,Air India,7763,Marriott,BLR,5975,True,True,9000
1464,EMP0064,Engineering,DEL,BLR,2025-12-31,2025-12-31,IndiGo,9510,Taj,BLR,4359,True,True,9000
1465,EMP0053,HR,BLR,MAA,2025-10-23,2025-10-30,Akasa Air,6911,Lemon Tree,MAA,7833,False,False,7000
1466,EMP0118,HR,DEL,BLR,2025-11-03,2025-11-05,Akasa Air,10733,Lemon Tree,BLR,5112,False,False,9000
1467,EMP0077,HR,BLR,MAA,2026-01-02,2026-01-09,IndiGo,6829,Lemon Tree,MAA,5177,True,False,7000
1468,EMP0028,Finance,BOM,DEL,2025-10-31,2025-11-02,Akasa Air,10614,Treebo,DEL,8487,False,False,8500
1469,EMP0022,Sales,BLR,MAA,2025-10-19,2025-11-02,Akasa Air,6768,Taj,MAA,5285,False,True,7000
1470,EMP0006,Engineering,BLR,BOM,2026-01-30,2026-02-03,Air India,7786,ITC,BOM,7231,True,True,8000
1471,EMP0093,Engineering,BOM,DEL,2026-01-03,2026-01-09,SpiceJet,8288,ITC,DEL,5303,False,True,8500
1472,EMP0001,Engineering,BOM,DEL,2025-10-21,2025-10-25,SpiceJet,6238,Taj,DEL,5668,False,True,8500
1473,EMP0030,Engineering,BOM,DEL,2026-01-14,2026-01-20,SpiceJet,8767,ITC,DEL,8647,False,True,8500
1474,EMP0058,Finance,BLR,BOM,2025-12-30,2026-01-07,Vistara,6432,Marriott,BOM,5365,True,True,8000
1475,EMP0099,HR,DEL,BLR,2026-02-16,2026-02-16,Akasa Air,13014,Taj,BLR,8370,False,True,9000
1476,EMP0015,HR,DEL,BLR,2025-12-09,2025-12-10,IndiGo,9467,Treebo,BLR,7596,True,False,9000
1477,EMP0078,HR,BLR,DEL,2025-11-20,2025-11-20,Vistara,9700,Treebo,DEL,8602,True,False,9000
1478,EMP0108,Engineering,BLR,BOM,2026-01-27,2026-01-31,IndiGo,6073,Treebo,BOM,9070,True,False,8000
1479,EMP0095,Marketing,DEL,BLR,2025-11-09,2025-11-11,Vistara,8733,Taj,BLR,4198,True,True,9000
1480,EMP0093,Sales,BLR,DEL,2025-11-30,2025-12-01,Akasa Air,7634,Taj,DEL,4804,False,True,9000
1481,EMP0115,HR,BLR,MAA,2025-11-30,2025-12-07,Akasa Air,6913,Taj,MAA,6562,False,True,7000
1482,EMP0015,HR,BLR,MAA,2025-11-17,2025-11-27,Vistara,5138,ITC,MAA,8918,True,True,7000
1483,EMP0070,Finance,BOM,DEL,2025-12-20,2025-12-22,Air India,10386,ITC,DEL,4347,True,True,8500
1484,EMP0061,Sales,MAA,BLR,2025-12-05,2025-12-15,IndiGo,7579,Taj,BLR,6012,True,True,7000
1485,EMP0082,Marketing,BLR,DEL,2025-12-04,2025-12-06,Akasa Air,9844,ITC,DEL,5222,False,True,9000
1486,EMP0066,Engineering,BOM,DEL,2025-12-05,2025-12-07,Vistara,11677,Marriott,DEL,4343,True,True,8500
1487,EMP0006,Finance,BLR,DEL,2025-12-11,2025-12-12,Air India,10874,Lemon Tree,DEL,11844,True,False,9000
1488,EMP0082,HR,BLR,BOM,2025-11-04,2025-11-06,IndiGo,11256,Marriott,BOM,6071,True,True,8000
1489,EMP0016,HR,MAA,BLR,2026-01-16,2026-01-23,Vistara,6953,OYO,BLR,6348,True,False,7000
1490,EMP0113,Engineering,MAA,BLR,2025-11-04,2025-11-14,Air India,6713,Treebo,BLR,8823,True,False,7000
1491,EMP0080,Marketing,BLR,MAA,2025-10-28,2025-11-11,Akasa Air,6774,OYO,MAA,11702,False,False,7000
1492,EMP0097,Engineering,BOM,DEL,2026-01-13,2026-01-21,Air India,7002,Taj,DEL,4673,True,True,8500
1493,EMP0006,Finance,BOM,DEL,2026-01-01,2026-01-09,Air India,9166,Marriott,DEL,6380,True,True,8500
1494,EMP0006,Engineering,DEL,BLR,2026-01-28,2026-01-29,Vistara,9545,Marriott,BLR,4190,True,True,9000
1495,EMP0061,Finance,BOM,DEL,2025-12-06,2025-12-12,Vistara,7907,Treebo,DEL,13152,True,False,8500
1496,EMP0014,Marketing,BLR,BOM,2025-12-27,2025-12-31,Vistara,9680,Marriott,BOM,4504,True,True,8000
1497,EMP0044,Sales,BOM,DEL,2026-01-14,2026-01-16,Vistara,7741,ITC,DEL,9380,True,True,8500
1498,EMP0076,Marketing,BLR,MAA,2025-10-26,2025-11-05,Air India,8890,ITC,MAA,7725,True,True,7000
1499,EMP0093,Sales,MAA,BLR,2025-10-13,2025-10-27,Air India,6561,ITC,BLR,5621,True,True,7000
1500,EMP0018,Finance,BLR,MAA,2025-11-24,2025-12-01,IndiGo,7293,Lemon Tree,MAA,5977,True,False,7000
